time,server_time,dt,client,flags,health,pre_origin_x,pre_origin_y,pre_origin_z,post_origin_x,post_origin_y,post_origin_z,pre_velocity_x,pre_velocity_y,pre_velocity_z,post_velocity_x,post_velocity_y,post_velocity_z,head_x,head_y,head_z,body_movement_x,body_movement_y,body_movement_z,actual_body_movement_x,actual_body_movement_y,actual_body_movement_z,velocity_average_x,velocity_average_y,velocity_average_z,launch_x,launch_y,launch_z,launched,hands_anchored,body_bounced,player_trace_allsolid,player_trace_startsolid,launch_contact_intentional,command_teleporting,map_teleport_during_move,map_teleport_during_final_link,teleport_cooldown_active,gorilla_state_invalidated_for_teleport,gorilla_player_unstuck,final_stuck_startsolid,final_stuck_allsolid,teleport_time_frame_start,teleport_time_before_final_link,teleport_time_after_final_link,teleport_exit_nudge,command_teleport_target_x,command_teleport_target_y,command_teleport_target_z,origin_before_final_link_x,origin_before_final_link_y,origin_before_final_link_z,origin_after_final_link_x,origin_after_final_link_y,origin_after_final_link_z,velocity_before_final_link_x,velocity_before_final_link_y,velocity_before_final_link_z,velocity_after_final_link_x,velocity_after_final_link_y,velocity_after_final_link_z,angles_after_final_link_x,angles_after_final_link_y,angles_after_final_link_z,teleport_target_after_final_link_x,teleport_target_after_final_link_y,teleport_target_after_final_link_z,gorilla_unstick_from_x,gorilla_unstick_from_y,gorilla_unstick_from_z,gorilla_unstick_to_x,gorilla_unstick_to_y,gorilla_unstick_to_z,gorilla_last_safe_origin_x,gorilla_last_safe_origin_y,gorilla_last_safe_origin_z,final_stuck_trace_end_x,final_stuck_trace_end_y,final_stuck_trace_end_z,off_trace_start_x,off_trace_start_y,off_trace_start_z,off_desired_end_x,off_desired_end_y,off_desired_end_z,off_contact_anchor_x,off_contact_anchor_y,off_contact_anchor_z,off_movement_x,off_movement_y,off_movement_z,off_cmd_velocity_x,off_cmd_velocity_y,off_cmd_velocity_z,off_cmd_velocity_mag_field,off_cmd_velocity_mag_vec,off_colliding,off_previous_touching,off_touching,off_fallback_used,main_trace_start_x,main_trace_start_y,main_trace_start_z,main_desired_end_x,main_desired_end_y,main_desired_end_z,main_contact_anchor_x,main_contact_anchor_y,main_contact_anchor_z,main_movement_x,main_movement_y,main_movement_z,main_cmd_velocity_x,main_cmd_velocity_y,main_cmd_velocity_z,main_cmd_velocity_mag_field,main_cmd_velocity_mag_vec,main_colliding,main_previous_touching,main_touching,main_fallback_used
179.598953,156.080198,0.013195,0,4104,165.0,847.844543,996.580750,-279.487610,854.648621,1003.307190,-279.397461,-501.494324,-488.352997,-7.096217,-489.713593,-500.036865,11.988569,854.648621,1003.307190,-288.397461,14.146179,13.984802,0.187408,6.804077,6.726440,0.090149,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.186584,996.708923,-279.378571,848.186584,996.708923,-279.378571,-489.713593,-500.036865,1.432169,-489.713593,-500.036865,1.432169,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.648621,1003.307190,-279.397461,854.648621,1003.307190,-279.397461,847.844543,996.580750,-279.487610,848.186584,996.708923,-279.378571,814.521179,1012.234802,-291.312592,800.375000,998.250000,-291.500000,814.521179,1012.234802,-291.312592,14.146179,13.984802,0.187408,0.000000,0.000000,0.000000,0.000005,0.000000,1,1,1,0,823.840210,992.196350,-298.093994,816.875000,985.750000,-298.125000,823.679077,992.476440,-298.034851,0.000000,0.000000,0.000000,-0.250000,0.000000,0.000000,0.272925,0.250000,0,0,0,0
179.613171,156.093393,0.014218,0,4104,165.0,848.186584,996.708923,-279.378571,854.725281,1003.230469,-279.290375,-489.713593,-500.036865,1.432169,-493.719452,-496.078064,12.151121,854.725281,1003.230469,-288.290375,13.896179,13.859802,0.187408,6.538696,6.521545,0.088196,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.705505,996.177185,-279.279327,847.705505,996.177185,-279.279327,-493.719452,-496.078064,0.776641,-493.719452,-496.078064,0.776641,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.725281,1003.230469,-279.290375,854.725281,1003.230469,-279.290375,848.186584,996.708923,-279.378571,847.705505,996.177185,-279.279327,814.521179,1012.234802,-291.312592,800.625000,998.375000,-291.500000,814.521179,1012.234802,-291.312592,13.896179,13.859802,0.187408,0.000000,0.000000,0.000000,0.000618,0.000000,1,1,1,0,823.679077,992.476440,-298.034851,817.000000,985.875000,-298.000000,823.538696,992.396545,-297.911804,0.000000,0.000000,0.000000,-0.250000,0.000000,0.000000,0.263146,0.250000,0,0,0,0
179.627367,156.107611,0.014196,0,4104,165.0,847.705505,996.177185,-279.279327,854.689758,1003.265991,-279.248779,-493.719452,-496.078064,0.776641,-501.606750,-488.237000,3.905884,854.689758,1003.265991,-288.248779,14.271179,14.484802,0.062408,6.984253,7.088806,0.030548,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.569092,996.335144,-279.354553,847.569092,996.335144,-279.354553,-501.606750,-488.237000,-7.450676,-501.606750,-488.237000,-7.450676,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.689758,1003.265991,-279.248779,854.689758,1003.265991,-279.248779,847.705505,996.177185,-279.279327,847.569092,996.335144,-279.354553,814.521179,1012.234802,-291.312592,800.250000,997.750000,-291.375000,814.521179,1012.234802,-291.312592,14.271179,14.484802,0.062408,0.000000,0.000000,0.000000,0.001894,0.000000,1,1,1,0,823.538696,992.396545,-297.911804,816.500000,985.250000,-297.875000,823.484253,992.338806,-297.844452,0.000000,0.000000,0.000000,-0.250000,0.000000,0.000000,0.236423,0.250000,0,0,0,0
179.640056,156.121807,0.012689,0,4104,165.0,847.569092,996.335144,-279.354553,854.634460,1003.321289,-279.262573,-501.606750,-488.237000,-7.450676,-489.807098,-499.950226,11.779287,854.634460,1003.321289,-288.262573,14.396179,14.234802,0.187408,7.065369,6.986145,0.091980,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.419312,996.977417,-279.241913,848.419312,996.977417,-279.241913,-489.807098,-499.950226,1.628087,-489.807098,-499.950226,1.628087,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.634460,1003.321289,-279.262573,854.634460,1003.321289,-279.262573,847.569092,996.335144,-279.354553,848.419312,996.977417,-279.241913,814.521179,1012.234802,-291.312592,800.125000,998.000000,-291.500000,814.521179,1012.234802,-291.312592,14.396179,14.234802,0.187408,0.000000,0.000000,0.000000,0.000147,0.000000,1,1,1,0,823.484253,992.338806,-297.844452,816.375000,985.500000,-298.125000,823.440369,992.486145,-298.033020,0.000000,0.000000,0.000000,-0.250000,0.000000,0.000000,0.209972,0.250000,0,0,0,0
179.654296,156.134496,0.014241,0,4104,165.0,848.419312,996.977417,-279.241913,854.707214,1003.248535,-279.213165,-489.807098,-499.950226,1.628087,-493.763672,-496.165863,4.121195,854.707214,1003.248535,-288.213165,13.646179,13.609802,0.062408,6.287903,6.271118,0.028748,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.675720,996.182861,-279.316711,847.675720,996.182861,-279.316711,-493.763672,-496.165863,-7.271285,-493.763672,-496.165863,-7.271285,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.707214,1003.248535,-279.213165,854.707214,1003.248535,-279.213165,848.419312,996.977417,-279.241913,847.675720,996.182861,-279.316711,814.521179,1012.234802,-291.312592,800.875000,998.625000,-291.375000,814.521179,1012.234802,-291.312592,13.646179,13.609802,0.062408,0.000000,0.000000,0.000000,0.010755,0.000000,1,1,1,0,823.440369,992.486145,-298.033020,817.125000,986.000000,-298.000000,823.412903,992.271118,-297.971252,0.000000,0.000000,0.000000,-0.125000,-0.125000,0.000000,0.000001,0.176777,0,0,0,0
179.668998,156.148737,0.014702,0,4104,165.0,847.675720,996.182861,-279.316711,854.702698,1003.253113,-279.225220,-493.763672,-496.165863,-7.271285,-497.659363,-492.137024,11.677786,854.702698,1003.253113,-288.225220,14.396179,14.484802,0.187408,7.026978,7.070251,0.091492,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.386047,996.017639,-279.226440,847.386047,996.017639,-279.226440,-497.659363,-492.137024,-0.083895,-497.659363,-492.137024,-0.083895,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.702698,1003.253113,-279.225220,854.702698,1003.253113,-279.225220,847.675720,996.182861,-279.316711,847.386047,996.017639,-279.226440,814.521179,1012.234802,-291.312592,800.125000,997.750000,-291.500000,814.521179,1012.234802,-291.312592,14.396179,14.484802,0.187408,0.000000,0.000000,0.000000,0.010699,0.000000,1,1,1,0,823.412903,992.271118,-297.971252,816.375000,985.000000,-298.125000,823.401978,992.070251,-298.033508,0.000000,0.000000,0.000000,-0.125000,-0.125000,0.000000,0.009860,0.176777,0,0,0,0
179.682738,156.163439,0.013740,0,4104,165.0,847.386047,996.017639,-279.226440,854.671143,1003.284607,-279.195404,-497.659363,-492.137024,-0.083895,-493.847046,-496.085052,3.839472,854.671143,1003.284607,-288.195404,14.646179,14.609802,0.062408,7.285095,7.266968,0.031036,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.885925,996.468628,-279.293671,847.885925,996.468628,-279.293671,-493.847046,-496.085052,-7.152128,-493.847046,-496.085052,-7.152128,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.671143,1003.284607,-279.195404,854.671143,1003.284607,-279.195404,847.386047,996.017639,-279.226440,847.885925,996.468628,-279.293671,814.521179,1012.234802,-291.312592,799.875000,997.625000,-291.375000,814.521179,1012.234802,-291.312592,14.646179,14.609802,0.062408,0.000000,0.000000,0.000000,0.006221,0.000000,1,1,1,0,823.401978,992.070251,-298.033508,816.125000,984.750000,-298.000000,823.410095,992.016968,-297.968964,0.000000,0.000000,0.000000,-0.125000,-0.125000,0.000000,0.077427,0.176777,0,0,0,0
179.695913,156.177178,0.013175,0,4104,165.0,847.885925,996.468628,-279.293671,854.695312,1003.260498,-279.263641,-493.847046,-496.085052,-7.152128,-493.806854,-496.123993,3.975349,854.695312,1003.260498,-288.263641,14.146179,14.109802,0.062408,6.809387,6.791870,0.030029,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.189331,996.723999,-279.350128,848.189331,996.723999,-279.350128,-493.806854,-496.123993,-6.564731,-493.806854,-496.123993,-6.564731,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.695312,1003.260498,-279.263641,854.695312,1003.260498,-279.263641,847.885925,996.468628,-279.293671,848.189331,996.723999,-279.350128,814.521179,1012.234802,-291.312592,800.375000,998.125000,-291.375000,814.521179,1012.234802,-291.312592,14.146179,14.109802,0.062408,0.000000,0.000000,0.000000,0.000279,0.000000,1,1,1,0,823.410095,992.016968,-297.968964,816.750000,985.125000,-298.000000,823.559387,991.916870,-297.969971,0.000000,0.000000,0.000000,0.000000,-0.250000,0.000000,0.212198,0.250000,0,0,0,0
179.710589,156.190353,0.014676,0,4104,165.0,848.189331,996.723999,-279.350128,854.689636,1003.266113,-279.261658,-493.806854,-496.123993,-6.564731,-497.777100,-492.005066,12.205895,854.689636,1003.266113,-288.261658,13.771179,13.859802,0.187408,6.500305,6.542114,0.088470,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.384277,996.045471,-279.254822,847.384277,996.045471,-279.254822,-497.777100,-492.005066,0.465096,-497.777100,-492.005066,0.465096,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.689636,1003.266113,-279.261658,854.689636,1003.266113,-279.261658,848.189331,996.723999,-279.350128,847.384277,996.045471,-279.254822,814.521179,1012.234802,-291.312592,800.750000,998.375000,-291.500000,814.521179,1012.234802,-291.312592,13.771179,13.859802,0.187408,0.000000,0.000000,0.000000,0.001801,0.000000,1,1,1,0,823.559387,991.916870,-297.969971,817.125000,985.250000,-298.250000,823.625305,991.792114,-298.161530,0.000000,0.000000,0.000000,0.000000,-0.250000,0.000000,0.255759,0.250000,0,0,0,0
179.723813,156.205029,0.013224,0,4104,165.0,847.384277,996.045471,-279.254822,854.656311,1003.299438,-279.223846,-497.777100,-492.005066,0.465096,-493.847046,-496.084991,3.839470,854.656311,1003.299438,-288.223846,14.646179,14.609802,0.062408,7.272034,7.253967,0.030975,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.125488,996.739014,-279.312988,848.125488,996.739014,-279.312988,-493.847046,-496.084991,-6.740049,-493.847046,-496.084991,-6.740049,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.656311,1003.299438,-279.223846,854.656311,1003.299438,-279.223846,847.384277,996.045471,-279.254822,848.125488,996.739014,-279.312988,814.521179,1012.234802,-291.312592,799.875000,997.625000,-291.375000,814.521179,1012.234802,-291.312592,14.646179,14.609802,0.062408,0.000000,0.000000,0.000000,0.005389,0.000000,1,1,1,0,823.625305,991.792114,-298.161530,816.250000,984.500000,-298.125000,823.522034,991.753967,-298.094025,0.000000,0.000000,0.000000,0.000000,-0.125000,0.000000,0.232972,0.125000,0,0,0,0
179.738535,156.218254,0.014722,0,4104,165.0,848.125488,996.739014,-279.312988,854.679688,1003.276062,-279.224609,-493.847046,-496.084991,-6.740049,-493.719513,-496.078064,12.151120,854.679688,1003.276062,-288.224609,13.896179,13.859802,0.187408,6.554199,6.537048,0.088379,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.411316,995.972961,-279.219116,847.411316,995.972961,-279.219116,-493.719513,-496.078064,0.373760,-493.719513,-496.078064,0.373760,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.679688,1003.276062,-279.224609,854.679688,1003.276062,-279.224609,848.125488,996.739014,-279.312988,847.411316,995.972961,-279.219116,814.521179,1012.234802,-291.312592,800.625000,998.375000,-291.500000,814.521179,1012.234802,-291.312592,13.896179,13.859802,0.187408,0.000000,0.000000,0.000000,0.011565,0.000000,1,1,1,0,823.522034,991.753967,-298.094025,817.000000,985.250000,-298.250000,823.554199,991.787048,-298.161621,0.000000,0.000000,0.000000,0.000000,-0.125000,0.000000,0.186036,0.125000,0,0,0,0
179.751756,156.232975,0.013221,0,4104,165.0,847.411316,995.972961,-279.219116,854.675110,1003.280701,-279.126160,-493.719513,-496.078064,0.373760,-497.614899,-492.186615,11.479112,854.675110,1003.280701,-288.126160,14.646179,14.734802,0.187408,7.263794,7.307739,0.092957,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.096313,996.773682,-279.114227,848.096313,996.773682,-279.114227,-497.614899,-492.186615,0.902632,-497.614899,-492.186615,0.902632,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.675110,1003.280701,-279.126160,854.675110,1003.280701,-279.126160,847.411316,995.972961,-279.219116,848.096313,996.773682,-279.114227,814.521179,1012.234802,-291.312592,799.875000,997.500000,-291.500000,814.521179,1012.234802,-291.312592,14.646179,14.734802,0.187408,0.000000,0.000000,0.000000,0.016489,0.000000,1,1,1,0,823.554199,991.787048,-298.161621,816.250000,984.500000,-298.125000,823.513794,991.807739,-298.032043,0.000000,0.000000,0.000000,0.000000,-0.125000,0.000000,0.141247,0.125000,0,0,0,0
179.766018,156.246196,0.014263,0,4104,165.0,848.096313,996.773682,-279.114227,854.618408,1003.337341,-279.084930,-497.614899,-492.186615,0.902632,-497.818848,-492.097778,4.028759,854.618408,1003.337341,-288.084930,13.896179,13.984802,0.062408,6.522095,6.563660,0.029297,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.518188,996.318726,-279.190216,847.518188,996.318726,-279.190216,-497.818848,-492.097778,-7.381320,-497.818848,-492.097778,-7.381320,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.618408,1003.337341,-279.084930,854.618408,1003.337341,-279.084930,848.096313,996.773682,-279.114227,847.518188,996.318726,-279.190216,814.521179,1012.234802,-291.312592,800.625000,998.250000,-291.375000,814.521179,1012.234802,-291.312592,13.896179,13.984802,0.062408,0.000000,0.000000,0.000000,0.017889,0.000000,1,1,1,0,823.513794,991.807739,-298.032043,817.000000,985.375000,-298.000000,823.522095,991.938660,-297.970703,0.000000,0.000000,0.000000,0.000000,-0.125000,0.000000,0.095589,0.125000,0,0,0,0
179.780255,156.260459,0.014237,0,4104,165.0,847.518188,996.318726,-279.190216,854.617065,1003.338684,-279.037506,-497.818848,-492.097778,-7.381320,-489.731445,-499.784302,19.461260,854.617065,1003.338684,-288.037506,14.521179,14.359802,0.312408,7.098877,7.019958,0.152710,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.644958,996.223450,-278.922577,847.644958,996.223450,-278.922577,-489.731445,-499.784302,8.071980,-489.731445,-499.784302,8.071980,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.617065,1003.338684,-279.037506,854.617065,1003.338684,-279.037506,847.518188,996.318726,-279.190216,847.644958,996.223450,-278.922577,814.521179,1012.234802,-291.312592,800.000000,997.875000,-291.625000,814.521179,1012.234802,-291.312592,14.521179,14.359802,0.312408,0.000000,0.000000,0.000000,0.015948,0.000000,1,1,1,0,823.522095,991.938660,-297.970703,816.375000,985.000000,-298.125000,823.473877,992.019958,-297.972290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022288,0.000000,0,0,0,0
179.793980,156.274695,0.013725,0,4104,165.0,847.644958,996.223450,-278.922577,854.667053,1003.288757,-278.953094,-489.731445,-499.784302,8.071980,-497.720886,-492.197876,-3.900684,854.667053,1003.288757,-287.953094,14.396179,14.484802,-0.062592,7.022095,7.065308,-0.030518,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.835876,996.533386,-279.157318,847.835876,996.533386,-279.157318,-497.720886,-492.197876,-14.880603,-497.720886,-492.197876,-14.880603,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.667053,1003.288757,-278.953094,854.667053,1003.288757,-278.953094,847.644958,996.223450,-278.922577,847.835876,996.533386,-279.157318,814.521179,1012.234802,-291.312592,800.125000,997.750000,-291.250000,814.521179,1012.234802,-291.312592,14.396179,14.484802,-0.062592,0.000000,0.000000,0.000000,0.012770,0.000000,1,1,1,0,823.473877,992.019958,-297.972290,816.625000,985.000000,-297.750000,823.647095,992.065308,-297.780518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061246,0.000000,0,0,0,0
179.806634,156.288420,0.012654,0,4104,165.0,847.835876,996.533386,-279.157318,854.577759,1003.377991,-279.067200,-497.720886,-492.197876,-14.880603,-501.658264,-488.053741,11.935074,854.577759,1003.377991,-288.067200,14.021179,14.234802,0.187408,6.741882,6.844604,0.090118,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.229736,997.202087,-279.044281,848.229736,997.202087,-279.044281,-501.658264,-488.053741,1.811794,-501.658264,-488.053741,1.811794,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.577759,1003.377991,-279.067200,854.577759,1003.377991,-279.067200,847.835876,996.533386,-279.157318,848.229736,997.202087,-279.044281,814.521179,1012.234802,-291.312592,800.500000,998.000000,-291.500000,814.521179,1012.234802,-291.312592,14.021179,14.234802,0.187408,0.000000,0.000000,0.000000,0.010908,0.000000,1,1,1,0,823.647095,992.065308,-297.780518,816.875000,985.375000,-298.000000,823.616882,992.219604,-297.909882,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.106387,0.176777,0,0,0,0
179.821330,156.301074,0.014696,0,4104,165.0,848.229736,997.202087,-279.044281,854.528931,1003.426819,-279.015472,-501.658264,-488.053741,1.811794,-489.584534,-500.289764,4.139952,854.528931,1003.426819,-288.015472,13.646179,13.484802,0.062408,6.299194,6.224731,0.028809,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.334106,996.074646,-279.127411,847.334106,996.074646,-279.127411,-489.584534,-500.289764,-7.616687,-489.584534,-500.289764,-7.616687,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.528931,1003.426819,-279.015472,854.528931,1003.426819,-279.015472,848.229736,997.202087,-279.044281,847.334106,996.074646,-279.127411,814.521179,1012.234802,-291.312592,800.875000,998.750000,-291.375000,814.521179,1012.234802,-291.312592,13.646179,13.484802,0.062408,0.000000,0.000000,0.000000,0.008069,0.000000,1,1,1,0,823.616882,992.219604,-297.909882,817.375000,986.250000,-298.000000,823.674194,992.474731,-297.971191,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.179781,0.176777,0,0,0,0
179.834465,156.315770,0.013135,0,4104,165.0,847.334106,996.074646,-279.127411,854.585510,1003.370300,-278.971405,-489.584534,-500.289764,-7.616687,-497.515839,-492.042297,19.295067,854.585510,1003.370300,-287.971405,14.521179,14.609802,0.312408,7.251404,7.295654,0.156006,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,848.050476,996.907166,-278.855988,848.050476,996.907166,-278.855988,-497.515839,-492.042297,8.786827,-497.515839,-492.042297,8.786827,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.585510,1003.370300,-278.971405,854.585510,1003.370300,-278.971405,847.334106,996.074646,-279.127411,848.050476,996.907166,-278.855988,814.521179,1012.234802,-291.312592,800.000000,997.625000,-291.625000,814.521179,1012.234802,-291.312592,14.521179,14.609802,0.312408,0.000000,0.000000,0.000000,0.005877,0.000000,1,1,1,0,823.674194,992.474731,-297.971191,816.625000,985.250000,-298.125000,823.876404,992.545654,-297.968994,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.229413,0.176777,0,0,0,0
179.849736,156.328905,0.015271,0,4104,165.0,848.050476,996.907166,-278.855988,854.558044,1003.397705,-278.826752,-497.515839,-492.042297,8.786827,-493.785614,-496.144501,4.046957,854.558044,1003.397705,-287.826752,13.896179,13.859802,0.062408,6.507568,6.490540,0.029236,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.017517,995.821106,-278.951508,847.017517,995.821106,-278.951508,-493.785614,-496.144501,-8.169763,-493.785614,-496.144501,-8.169763,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.558044,1003.397705,-278.826752,854.558044,1003.397705,-278.826752,848.050476,996.907166,-278.855988,847.017517,995.821106,-278.951508,814.521179,1012.234802,-291.312592,800.625000,998.375000,-291.375000,814.521179,1012.234802,-291.312592,13.896179,13.859802,0.062408,0.000000,0.000000,0.000000,0.004628,0.000000,1,1,1,0,823.876404,992.545654,-297.968994,817.375000,986.125000,-297.875000,823.882568,992.615540,-297.845764,0.000000,0.000000,0.000000,0.250000,0.125000,0.000000,0.268942,0.279509,0,0,0,0
179.863377,156.344176,0.013641,0,4104,165.0,847.017517,995.821106,-278.951508,854.585327,1003.370422,-278.856293,-493.785614,-496.144501,-8.169763,-493.808563,-496.008636,11.334630,854.585327,1003.370422,-287.856293,14.896179,14.859802,0.187408,7.567810,7.549316,0.095215,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.849121,996.604248,-278.850555,847.849121,996.604248,-278.850555,-493.808563,-496.008636,0.421590,-493.808563,-496.008636,0.421590,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.585327,1003.370422,-278.856293,854.585327,1003.370422,-278.856293,847.017517,995.821106,-278.951508,847.849121,996.604248,-278.850555,814.521179,1012.234802,-291.312592,799.625000,997.375000,-291.500000,814.521179,1012.234802,-291.312592,14.896179,14.859802,0.187408,0.000000,0.000000,0.000000,0.004200,0.000000,1,1,1,0,823.882568,992.615540,-297.845764,816.500000,985.250000,-298.000000,824.067810,992.799316,-297.904785,0.000000,0.000000,0.000000,0.250000,0.125000,0.000000,0.286130,0.279509,0,0,0,0
179.877617,156.357818,0.014240,0,4104,165.0,847.849121,996.604248,-278.850555,854.579041,1003.376709,-278.820587,-493.808563,-496.008636,0.421590,-497.793732,-492.123505,3.992958,854.579041,1003.376709,-287.820587,14.021179,14.109802,0.062408,6.729919,6.772461,0.029968,-0.000023,-0.000027,-0.000046,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,847.490540,996.368958,-278.925934,847.490540,996.368958,-278.925934,-497.793732,-492.123505,-7.398882,-497.793732,-492.123505,-7.398882,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,854.579041,1003.376709,-278.820587,854.579041,1003.376709,-278.820587,847.849121,996.604248,-278.850555,847.490540,996.368958,-278.925934,814.521179,1012.234802,-291.312592,800.500000,998.125000,-291.375000,814.521179,1012.234802,-291.312592,14.021179,14.109802,0.062408,0.000000,0.000000,0.000000,0.003573,0.000000,1,1,1,0,824.067810,992.799316,-297.904785,817.500000,986.125000,-297.875000,824.229919,992.897461,-297.845032,0.000000,0.000000,0.000000,0.250000,0.125000,0.000000,0.293831,0.279509,0,0,0,0
